topics,source_tweet,branches,fold_stance_labels_text,fold_stance_labels,Veracitylabels_text,Veracitylabels
ottawashooting,"#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX","['#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX', '@ArmedResearch Source?']","['support', 'query']","[0, 2]",true,0
ottawashooting,"#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX","['#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX', ""@ArmedResearch Suppose that's real: that guy is carrying a lever action rifle it looks like?"", '@matthewmreed The glare is right over the trigger guard but the barrel and hammer could be from a lever action.']","['support', 'query', 'comment']","[0, 2, 3]",true,0
ottawashooting,"#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX","['#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX', '@ArmedResearch What media account did you get this photo from? What is your confirmation that this is the guy? DM me please']","['support', 'query']","[0, 2]",true,0
ottawashooting,"#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX","['#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada http://t.co/kWam0E4tyX', ""@ArmedResearch hi, could you point us to the account? I'm a reporter""]","['support', 'query']","[0, 2]",true,0
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", ""“@BreakingNews: Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured http://t.co/kvitVgSx6j” O.O""]","['support', 'support']","[0, 0]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", '@BreakingNews @CBCNews @TorontoStar praying for all affected by this shooting']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", '@BreakingNews @SanaMerza @CBCNews @TorontoStar http://t.co/1Zu6gdZQfK \nNews,darams,cric,funny \nhttp://t.co/1Zu6gdZQfK']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", ""@BreakingNews @CBCNews @TorontoStar \nI'm guessing Obama will probably apologize to the terrorists on Canada's behalf.""]","['support', 'support']","[0, 0]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", ""@BreakingNews @CBCNews @TorontoStar So Canada's strict gun control policies have failed"", ""@CutGovtSpending @BreakingNews @CBCNews @TorontoStar it's Isis fucktard""]","['support', 'support', 'comment']","[0, 0, 3]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", ""@BreakingNews @CBCNews @TorontoStar So Canada's strict gun control policies have failed"", '@CutGovtSpending @BreakingNews @CBCNews @TorontoStar Hardly, dont hear about a school shooting or spree every 5 mins do we?']","['support', 'support', 'query']","[0, 0, 2]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", ""@BreakingNews @CBCNews @TorontoStar So Canada's strict gun control policies have failed"", '@CutGovtSpending @BreakingNews @CBCNews @TorontoStar this is probably ISIS. canadas gun control hasnt failed at all.']","['support', 'support', 'comment']","[0, 0, 3]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", ""@BreakingNews @CBCNews @TorontoStar So Canada's strict gun control policies have failed"", '@CutGovtSpending @BreakingNews @CBCNews @TorontoStar that is such a stupid, uneducated comment']","['support', 'support', 'query']","[0, 0, 2]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", ""@BreakingNews @CBCNews @TorontoStar So Canada's strict gun control policies have failed"", '@CutGovtSpending @BreakingNews @CBCNews @TorontoStar you stupid fuck']","['support', 'support', 'deny']","[0, 0, 1]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", '@BreakingNews @mkernohan what? You have only been there a week! How did you manage this! Stay safe.']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX","[""Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured - @CBCNews, @TorontoStar http://t.co/aF9HyT9BgX"", '@BreakingNews @CBCNews @TorontoStar get well soon']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","['CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews']",['deny'],[1],true,0
ottawashooting,"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","['CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews']",['deny'],[1],true,0
ottawashooting,"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","['CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews', '“@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews” #staysafeottawa']","['deny', 'comment']","[1, 3]",true,0
ottawashooting,"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","['CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews', '@ac360 @cnn""@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews”']","['deny', 'comment']","[1, 3]",true,0
ottawashooting,"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","['CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews', '@CBCOttawa @TheLeeWilliams :-((']","['deny', 'comment']","[1, 3]",true,0
ottawashooting,"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","['CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews', '“@CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews” @JohnJeddore']","['deny', 'comment']","[1, 3]",true,0
ottawashooting,"CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews","['CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews', 'Dear Canada, what are you doing??? MT @CBCOttawa CONFIRMED | 1 shooter shot dead at Parliament Hill. #cbcOTT #OTTnews']","['deny', 'comment']","[1, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '#Ottawa MT @CBCAlerts: Gunman shot dead inside Parliament; police believe there may be others on loose. Soldier shot earlier at War Memorial']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', 'RT ""@CBCAlerts: Gunman shot dead inside Parliament; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.”']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '“@CBCAlerts: Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose...” #Ottawa']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '@CBCAlerts @Finlaure13 Oh no! :(', '@CynleeF @CBCAlerts This is the second soldier killed this week by possible ""terrorists"" now under investigation.', '@Finlaure13 Scary stuff...', '@CynleeF Agreed.']","['support', 'comment', 'comment', 'comment', 'comment']","[0, 3, 3, 3, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.'],['support'],[0],true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '@CBCAlerts @CBCNews']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '@CBCAlerts Hunt them down like the animals that they are!!', '@cdnmickeyfan @CBCAlerts there is far more tragedy than raw, unclothed, animality here.', ""@PrideSky @CBCAlerts The tragedy is that we are allowing these people in to our country. Don't know what the hell you're talking about!!"", '@cdnmickeyfan @CBCAlerts all I am trying to point out is that #sensationalism has never been very useful to anyone. #Canada #terror', '@PrideSky @CBCAlerts I think that what they are doing around the world is ""sensational"". It\'s about time we matched it.', '@cdnmickeyfan @CBCAlerts I think that what you are saying is very dangerous, and exactly what is wrong with the world we are living in.', '@PrideSky @CBCAlerts You should see how many have retweeted and favourited my tweet. I think I am expressing what a lot want to. Wake up!!', '@cdnmickeyfan @CBCAlerts Fear has always been easier to manipulate than courage.', '@PrideSky @CBCAlerts Blah blah....bleeding heart!!!!']","['support', 'comment', 'comment', 'support', 'comment', 'comment', 'comment', 'comment', 'comment', 'comment']","[0, 3, 3, 0, 3, 3, 3, 3, 3, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '@CBCAlerts Hunt them down like the animals that they are!!', '@cdnmickeyfan @CBCAlerts there is far more tragedy than raw, unclothed, animality here.', ""@PrideSky @CBCAlerts The tragedy is that we are allowing these people in to our country. Don't know what the hell you're talking about!!"", '@cdnmickeyfan @CBCAlerts all I am trying to point out is that #sensationalism has never been very useful to anyone. #Canada #terror', '@PrideSky @CBCAlerts I think that what they are doing around the world is ""sensational"". It\'s about time we matched it.', '@cdnmickeyfan @CBCAlerts I think that what you are saying is very dangerous, and exactly what is wrong with the world we are living in.', ""@PrideSky @CBCAlerts So what they are doing is right??? You're wacked!!! You should be on a list!!!""]","['support', 'comment', 'comment', 'support', 'comment', 'comment', 'comment', 'query']","[0, 3, 3, 0, 3, 3, 3, 2]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '@CBCAlerts Hunt them down like the animals that they are!!', '@cdnmickeyfan @CBCAlerts there is far more tragedy than raw, unclothed, animality here.', ""@PrideSky @CBCAlerts The tragedy is that we are allowing these people in to our country. Don't know what the hell you're talking about!!"", '@cdnmickeyfan @CBCAlerts all I am trying to point out is that #sensationalism has never been very useful to anyone. #Canada #terror', '@PrideSky @CBCAlerts I think that what they are doing around the world is ""sensational"". It\'s about time we matched it.', '@cdnmickeyfan @CBCAlerts more than anything we need sobriety, not sensationalism. #terror #Canada #cbc #parliament #harper #war #peace']","['support', 'comment', 'comment', 'support', 'comment', 'comment', 'comment']","[0, 3, 3, 0, 3, 3, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '@CBCAlerts \nOk so he is dead, understanding he was a huge threat....BUT now WE will NOT know~who or why? #CANADIANSneedTOknow']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"['Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.', '@CBCAlerts @jbenton a safe bet?']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"['Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official', '@RamCNN Follow Official account @Riconymous']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"['Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official', '“@RamCNN: Canadian authorities have given name of suspect in #Ottawa to U.S. feds; ask for FBI help: Sr U.S. law enforcement official”']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"['Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official', '@RamCNN @HuffPostCanada what is happening in Ottawa today is devastating. This is Canada, peace loving!!']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"['Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official', '@RamCNN Follow Official account @Riconymous']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"['Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official', '@RamCNN My map app shows tweets from #Ottawa shooting site http://t.co/VlcPC99uBJ … …']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"['Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official', '@RamCNN @shephardm The FBI probably already knew him quite well, if past incidents are anything to go by.']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,"['Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official', '@RamCNN @20committee any timeline on when the general public gets the name?']","['support', 'query']","[0, 2]",unverified,2
ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"[""Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM"", ""RT @WSJLive  Canada's Parliament locked down after shooting; one guard injured: http://t.co/bpiwLvgM1A  Photo: AP http://t.co/93hlyvw95G""]","['support', 'support']","[0, 0]",unverified,2
ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"[""Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM"", '@WSJLive @WSJ wishing them our best.']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"[""Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM"", '@WSJLive @WSJ Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism.']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"[""Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM"", '@WSJLive @WSJ ...you mean @ least 1 guard died']","['support', 'deny']","[0, 1]",unverified,2
ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"[""Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM"", '@WSJLive @Vaibhavgupta44 THIS IS A SMALL LESSON TO CANADA ON HUMAN RIGHTS ! WHAT IT WAS TRYING TO PREACH TO INDIA IN LAST 10 YRS!']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News","['FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News', '@CTVNews thankfully  the FBI is really good with lots of resources']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News","['FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News', '@CTVNews WHY??? its not their country', '@PC_Consult39 because it is a possible terrorist threat that could expand into the US, and they are our closest (literally) allies.']","['support', 'comment', 'support']","[0, 3, 0]",unverified,2
ottawashooting,"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News","['FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News', '@CTVNews WHY??? its not their country', '@PC_Consult39 @CTVNews When it comes to security were all in it together you dope. In times of crisis we are as one.']","['support', 'comment', 'comment']","[0, 3, 3]",unverified,2
ottawashooting,"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News","['FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News', '@CTVNews shooting suspect http://t.co/NIMwIg5Ewb']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News","['FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News', '@CTVNews I want answers Why did I get netter News fom CNN And CBS ???']","['support', 'query']","[0, 2]",unverified,2
ottawashooting,BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,"['BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9', ""@PzFeed so who is the brainiac on the right that looks like he's taking a picture?""]","['support', 'query']","[0, 2]",true,0
ottawashooting,BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,"['BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9', '@PzFeed @Rui_Castro All our domestic military should be armed, now.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,"['BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9', ""@PzFeed can't believe it I was there less then 24 hours ago""]","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,"['BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9', ""@PzFeed @AbideSam That's disgusting tbh...""]","['support', 'support']","[0, 0]",true,0
ottawashooting,BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,"['BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9', '@PzFeed Gee, I thought Canadians are supposed to be polite for once....']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,"['BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9', '@PzFeed sickening']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph Prayers for his family 😢']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph Fuck Islam.']","['support', 'deny']","[0, 1]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', 'RIP @Telegraph: Soldier killed in Canada shooting was a young reservist w/a six-year-old son http://t.co/rcTujS5qvL http://t.co/t0viQS4VZv']","['support', 'support']","[0, 0]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph @20committee So sad for my great nation.  I am speechless!']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph @JamesMoore_org heartbreaking!']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph this is the real tragedy. Lovely young man doing the right thing brought down by cowardly terrorists. Shameful. #CanadaStrong']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7'],['support'],[0],true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', ""@Telegraph This world is seriously going to hell in a hand cart. I'm entirely fed up with innocent bystanders being senselessly killed."", ""@englandfanatic @Telegraph \nSoldiers aren't innocent \n\nThey are the complete opposite"", ""@alisaleh1292 @Telegraph That doesn't sound incredibly cryptic........""]","['support', 'comment', 'comment', 'comment']","[0, 3, 3, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph Travel well brave soul.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7'],['support'],[0],true,0
